"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","id","reply_count","retweet_count","symbols/0","symbols/1","symbols/2","symbols/3","symbols/4","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name","user_mentions/10/id_str","user_mentions/10/name","user_mentions/10/screen_name"
"1509395002568458244","2022-03-31T04:59:46.000Z","1936","🚨#NFTGiveaway 🚨

 I am teaming up with @FinalHumans to give out 20 Whitelist spots! 🔥

To Enter: 
1️⃣ Follow @FinalHumans✅
2️⃣ Like &amp; RT ❤️♻️
3️⃣ Tag 2 NFT Friends 🎁 

#NFTCommunity #Solana #SolanaNFT #NFTGiveaways #NFTMint #NFTDrop #NFT https://t.co/BWN1qNfKys","NFTGiveaway","NFTCommunity","Solana","SolanaNFT","NFTGiveaways","NFTMint","NFTDrop","NFT",,,,,,,,,,,"1509395002568458244","339","1921",,,,,,"https://twitter.com/SyntaxNFT/status/1509395002568458244",,,,,,,,,,"none",,,"none",,"false","2013-06-24T07:49:46.000Z","false","Marketing Enthusiast | DM Me For Promotions & Campaigns 📩 | Fast & Efficient ⚡ $ETH #SOLANA","false","0","1351",,,"75503",,"428","false","true","1542728676","1542728676","false","false",,"2","","11",,"Syntax✨","75503",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1542728676/1645670564",,"http://pbs.twimg.com/profile_images/1496677104842416128/z3T2Jpnx_normal.jpg","https://pbs.twimg.com/profile_images/1496677104842416128/z3T2Jpnx_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SyntaxNFT","758",,"none",,,"false",,"1478924503145009154","Final Humans | finalhumans.sol","FinalHumans","1478924503145009154","Final Humans | finalhumans.sol","FinalHumans",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509430608405180419","2022-03-31T07:21:15.000Z","31","Free random #NFT Giveaway

Drop your $ETH address, RT &amp; Follow  Me
#NFTGiveaway https://t.co/oE2oGOOjuN","NFT","NFTGiveaway",,,,,,,,,,,,,,,,,"1509430608405180419","35","28","ETH",,,,,"https://twitter.com/promoNFTclub/status/1509430608405180419",,,,,,,,,,"promotable_user",,,"none",,"false","2021-12-28T19:03:22.000Z","false","NFT enthusiast• Marketing Expert & Social Media Influencer 📈 •
WINNERS GET A DM📩","false","0","1",,,"1325",,"0","false","false","1475905133926133800","1475905133926133766","false","false",,"0","","120",,"Promo NFT Club","1325",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1475905133926133766/1647749505",,"http://pbs.twimg.com/profile_images/1504882282557059080/D1e0N4mk_normal.jpg","https://pbs.twimg.com/profile_images/1504882282557059080/D1e0N4mk_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","promoNFTclub","128",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509434076243324932","2022-03-31T07:35:02.000Z","51","💎 THE DIAMOND - THE JEWEL

✅ @BuildingSpace2 only for 🔷👊

🎁 WHITELISTS AVAILABLE
🚨 ENTER

✅ Follow @BuildingSpace2 
✅ Tag 3 Frens (every tag = extra entry)
✅ Retweet and Like

24 HRS #WLGiveaway #NFTpromoter #NFTPromotion #NFT #NFTCommunity https://t.co/85ChJKDrG1","WLGiveaway","NFTpromoter","NFTPromotion","NFT","NFTCommunity",,,,,,,,,,,,,,"1509434076243324932","52","45",,,,,,"https://twitter.com/ethdennisnft/status/1509434076243324932",,,,,,,,,,"none",,,"none",,"false","2022-01-19T21:58:50.000Z","false","Founder @elevate_nft • $ETH • $SOL • #Shilling the best projects  All organic audience ➸ DM for #NFTPromotion • 150,000 YT","false","0","388",,,"25715",,"37","false","false","1483921871246889000","1483921871246888961","false","false",,"29","Melbourne, Australia","33",,"Dennis Hustler","25715",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1483921871246888961/1647901963",,"http://pbs.twimg.com/profile_images/1505770635565613061/53zpXHDf_normal.jpg","https://pbs.twimg.com/profile_images/1505770635565613061/53zpXHDf_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ethdennisnft","67",,"none",,,"false",,"1501128343915311111","buildingspace","BuildingSpace2","1501128343915311111","buildingspace","BuildingSpace2",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509434169960632323","2022-03-31T07:35:24.000Z","15","Drop your #ETH wallet - randomly dropping into one!

✅RT, Like, Follow 🎁🎉
#NFT #NFTs #NFTGiveaway https://t.co/ythcuuucSe","ETH","NFT","NFTs","NFTGiveaway",,,,,,,,,,,,,,,"1509434169960632323","13","9",,,,,,"https://twitter.com/Rhino_eth/status/1509434169960632323",,,,,,,,,,"none",,,"none",,"false","2020-11-29T20:57:41.000Z","false","NFT Collector / Daily Real NFT Giveaways🎁
@CerryleeXL_X
#NFT #NFTs #NFTPROMOTER","false","0","27",,,"543",,"577","false","false","1333153124505235500","1333153124505235456","false","false",,"0","","14",,"Rhino","543",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1333153124505235456/1648466453",,"http://pbs.twimg.com/profile_images/1508391891951308807/fpLGoV8B_normal.jpg","https://pbs.twimg.com/profile_images/1508391891951308807/fpLGoV8B_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Rhino_eth","59",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509418991546163204","2022-03-31T06:35:05.000Z","64","Sushi Cats X Chelsea_NFT小疯子  𝐆𝐢𝐯𝐞𝐚𝐰𝐚𝐲🎉

giving away 3WL+5WL (WECHAT)
@thesushicatsnft

𝗧𝗼 𝗲𝗻𝘁𝗲𝗿:

1❤️ &amp; Rt
2 Follow 
@NFTHolder18
 &amp; 
@thesushicatsnft

3Tag 3 friends !!! 

End: 24 hrs
#NFTGiveaway  #NFT #NFTdrop #NFTCommunity https://t.co/Mzn2OJbHgK","NFTGiveaway","NFT","NFTdrop","NFTCommunity",,,,,,,,,,,,,,,"1509418991546163204","51","53",,,,,,"https://twitter.com/NFTHolder18/status/1509418991546163204",,,,,,,,,,"none",,,"none",,"false","2022-02-19T05:50:45.000Z","false","中澳一只，1/8俄罗斯 到我也没啥了😑）NFT骨灰级痴迷者，不靠颜值打拼靠脑子，钻石手，币圈/gamfi/矿机，总被说高冷的真逗比妹,一直致力于挖掘蓝筹，小伙伴们共同暴富！💰💰💰别拦我，宠粉狂魔","false","0","143",,,"8557",,"390","false","false","1494912235264962600","1494912235264962561","false","false",,"31","元宇宙距离你五百米","58",,"Chelsea_NFT小疯子🇨🇳🇦🇺","8557",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1494912235264962561/1648398995",,"http://pbs.twimg.com/profile_images/1508120062968098819/U63BI7Yu_normal.jpg","https://pbs.twimg.com/profile_images/1508120062968098819/U63BI7Yu_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","NFTHolder18","387",,"none",,,"false",,"1471321616458326018","Sushi Cats","thesushicatsnft","1494912235264962561","Chelsea_NFT小疯子🇨🇳🇦🇺","NFTHolder18","1471321616458326018","Sushi Cats","thesushicatsnft",,,,,,,,,,,,,,,,,,,,,,,,
"1509416568488267777","2022-03-31T06:25:28.000Z","201","1 person who retweets, follows @ApeC0ins and turn on Bell will win $20,000 in $Ape (yes, for real) #APECOIN

Winner Chosen in a day with proof! #NFT https://t.co/3ojDM1zmSU","APECOIN","NFT",,,,,,,,,,,,,,,,,"1509416568488267777","125","217","Ape",,,,,"https://twitter.com/ApeCoin_BAYC/status/1509416568488267777",,,,,,,,,,"none",,,"none",,"false","2021-09-06T10:02:45.000Z","false","@ApeCoin Follow to know #ApeCoin Collaboration & information!! not affiliated","false","0","0",,,"13005",,"0","false","false","1434819288385265700","1434819288385265666","false","false",,"2","","8",,"APE C0IN 🪙","13005",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1434819288385265666/1648379056",,"http://pbs.twimg.com/profile_images/1508037186247335942/IDK-_2C-_normal.jpg","https://pbs.twimg.com/profile_images/1508037186247335942/IDK-_2C-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ApeCoin_BAYC","17",,"none",,,"false",,"1509204371107561472","ApeCoin 🦧","ApeC0ins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509439352035676162","2022-03-31T07:56:00.000Z","2","🎁 #NFT Giveaway 🎁

 To enter :

1⃣Follow @Nuggetz_io and @nftvince6
2⃣❤️ and RT
3⃣Drop your $ETH wallet address + Tag 2 friends

⌛️Results in 24 HRS 
 
#NFTGiveaway #NFTCommunity #nftcollector 
 #NFTdrop #NFTCollection #nftart  #NFTGiveaways https://t.co/sGw8XVbv7K","NFT","NFTGiveaway","NFTCommunity","nftcollector","NFTdrop","NFTCollection","nftart","NFTGiveaways",,,,,,,,,,,"1509439352035676162","1","2","ETH",,,,,"https://twitter.com/nftvince6/status/1509439352035676162",,,,,,,,,,"promotable_user",,,"none",,"false","2022-01-31T00:38:54.000Z","false","| Daily #NFT 🎁 Giveaways | Community Builder | DM for promotion |","false","0","10165",,,"4278",,"945","false","false","1487948417552822300","1487948417552822274","false","false",,"8","📩 for promotion ","510",,"Vince","4278",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1487948417552822274/1648702288",,"http://pbs.twimg.com/profile_images/1508104314421661703/DcOuGf8R_normal.jpg","https://pbs.twimg.com/profile_images/1508104314421661703/DcOuGf8R_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","nftvince6","3594",,"none",,,"false",,"1503506390890991617","Nuggetz","Nuggetz_io","1487948417552822274","Vince","nftvince6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509390932508127237","2022-03-31T04:43:36.000Z","185","💥#NFT #Giveaway💥

🥳 Bored Ape Teen Club #ROADMAP Revised! 
🎉#NFTGiveaway to CELEBRATE!
🍌Mint NOW https://t.co/7i3PGxoMbJ

To win ONE #BATC NFT ($Value .09)
1⃣RT, Like, Follow 
@BoredApeTeen &amp; @zanvsn 
2⃣TAG 5 FRIENDS

https://t.co/wv23t0YTJF

👉Winners chosen by #BATC https://t.co/Y6OYNKIQaW","NFT","Giveaway","ROADMAP","NFTGiveaway","BATC","BATC",,,,,,,,,,,,,"1509390932508127237","26","179",,,,,,"https://twitter.com/zanvsn/status/1509390932508127237","BoredApeTeenClub.com","http://www.BoredApeTeenClub.com","https://t.co/7i3PGxoMbJ","discord.com/invite/BoredAp…","https://discord.com/invite/BoredApeTeenClub","https://t.co/wv23t0YTJF",,,,"promotable_user",,,"none",,"false","2022-01-30T12:26:33.000Z","false","16. Web3 Enthusiast & Influencer • Marketing & Promotions Manager • Work(ed) W/ @EmbersNFT • DM For Cheap Promotions","false","0","1940",,,"47342",,"1087","false","false","1487763979770507300","1487763979770507269","false","false",,"5","Metaverse 🇺🇸","3",,"Zan ⟠","47342",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1487763979770507269/1648675212",,"http://pbs.twimg.com/profile_images/1509392475915530246/asWppV2V_normal.jpg","https://pbs.twimg.com/profile_images/1509392475915530246/asWppV2V_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","zanvsn","34",,"none",,,"false",,"1473860741182550017","Bored Ape Teen Club","BoredApeTeen","1487763979770507269","Zan ⟠","zanvsn",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509384150775590918","2022-03-31T04:16:39.000Z","483","🎁 Tripsters X Honey_rat 🎁

We're giving away 10 WL spots for Tripsters!

Also 

Tripsters will airdropping  4 Bayc to WL

To Enter:
1️⃣ Follow @honey1_rat &amp; @Tripsters   
2️⃣ Like &amp; Retweet
3️⃣ Tag 3 Frens

Winners chosen in 48H
#NFT #NFTGiveaway #NFTCommunity #bayc #mayc https://t.co/yZ7VvvJNkh","NFT","NFTGiveaway","NFTCommunity","bayc","mayc",,,,,,,,,,,,,,"1509384150775590918","462","461",,,,,,"https://twitter.com/honey1_rat/status/1509384150775590918",,,,,,,,,,"none",,,"none",,"false","2022-02-07T07:00:49.000Z","false","#Mayc 26556

NFT,Metaverse,crypto information Community

꿀.GG(한국방)
https://t.co/MbvcfGevPF

English
https://t.co/23uNZtZpJg

蜜鼠 中文頻
https://t.co/6AsZzmyloL","false","0","176",,,"16645",,"150","false","false","1490581242055884800","1490581242055884800","false","false",,"3","","39",,"honey rat","16645",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1490581242055884800/1644392172",,"http://pbs.twimg.com/profile_images/1505066979916652544/7ymXXLdk_normal.png","https://pbs.twimg.com/profile_images/1505066979916652544/7ymXXLdk_normal.png","C0DEED","DDEEF6","333333","true","false","false","honey1_rat","230",,"none",,,"false",,"1490581242055884800","honey rat","honey1_rat","1484403158117982213","Tripsters","Tripsters",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509327628737593349","2022-03-31T00:32:03.000Z","724","🎁 #Giveaway with TRexSapiensOrder 🎁

Prizes:
🏆.5 SOL ($50)
🏆 5x Whitelist Spots

To Enter:
1⃣Follow @TrexSapiensOrd
2⃣RT, LIKE
3⃣Tag 3 friends

Discord: https://t.co/YdLCtvJOCw

6 Winners! Ends in 24H⏰
#NFT #NFTcommunity #NFTdrop #NFTGiveaway #NOTIGANG https://t.co/yF4PklfcpF","Giveaway","NFT","NFTcommunity","NFTdrop","NFTGiveaway","NOTIGANG",,,,,,,,,,,,,"1509327628737593349","319","725",,,,,,"https://twitter.com/NFTCedd/status/1509327628737593349","Discord.gg/7JzgwYDJht","http://Discord.gg/7JzgwYDJht","https://t.co/YdLCtvJOCw",,,,,,,"none",,,"none",,"false","2011-11-08T04:49:08.000Z","false","100,000+ Supporters • Daily #NFTGiveaways • Crypto & #NFT Collector • #ETH #BTC #Solana","false","0","7",,,"121268",,"46","false","false","407498460","407498460","false","false",,"0","Metaverse","4",,"Cedd | Promoter","121268",,"C6E2EE","http://abs.twimg.com/images/themes/theme2/bg.gif","https://abs.twimg.com/images/themes/theme2/bg.gif","false",,"https://pbs.twimg.com/profile_banners/407498460/1648687551",,"http://pbs.twimg.com/profile_images/1509319976540381190/7h-Z0W0o_normal.jpg","https://pbs.twimg.com/profile_images/1509319976540381190/7h-Z0W0o_normal.jpg","C6E2EE","DAECF4","663B12","true","false","false","NFTCedd","17",,"none",,,"false",,"1498040107844222980","TRexSapiensOrder","TrexSapiensOrd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509389227292696579","2022-03-31T04:36:49.000Z","1271","💰All 
@BookmakersNFT
 members get monthly rewards.

Prizes👀

• 15x Whitelist spots

To win :

1️⃣ Join: https://t.co/YFWtq3PBwJ
2️⃣Follow 
@bookmakersnft

3️⃣Like❤️ &amp; RT ♻️

#NFT #NFTCommunity #NFTGiveaways #montlyrewards #AD https://t.co/8j76p1fEc9","NFT","NFTCommunity","NFTGiveaways","montlyrewards","AD",,,,,,,,,,,,,,"1509389227292696579","724","1259",,,,,,"https://twitter.com/Synwtw/status/1509389227292696579","discord.gg/sGrW5KyaCf","https://discord.gg/sGrW5KyaCf","https://t.co/YFWtq3PBwJ",,,,,,,"promotable_user",,,"none",,"false","2021-11-15T03:59:22.000Z","false","Social Media & Marketing Specialist 📊 | Web3 Marketing | 1M+ Supporters 🚀 | DM For Inquires 📩","false","0","1432",,,"205457",,"1724","false","true","1460095018350178300","1460095018350178305","false","false",,"7","","41",,"Syn 🌟","205457",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1460095018350178305/1648367662",,"http://pbs.twimg.com/profile_images/1507989120580083715/Yfc_7vA__normal.jpg","https://pbs.twimg.com/profile_images/1507989120580083715/Yfc_7vA__normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Synwtw","1690",,"none",,,"false",,"1501031500023623681","The Bookmakers NFT","BookmakersNFT","1501031500023623681","The Bookmakers NFT","BookmakersNFT",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509416317048213505","2022-03-31T06:24:28.000Z","1034","🎁 #NFTGiveaway 🎁

I’ve partnered with @BlvckParis 

Giving away:
1 Whitelist Spot 🖤

To Enter:
- Follow @BlvckParis, @Neocorx_ETH &amp; @KothCap 
- RT+LIKE
- Tag friends (each @ = 1 entry)

24H⏰
#NFT #NFTcommunity #NFTdrop #NOTIGANG https://t.co/av9qzEEp3P","NFTGiveaway","NFT","NFTcommunity","NFTdrop","NOTIGANG",,,,,,,,,,,,,,"1509416317048213505","556","1010",,,,,,"https://twitter.com/KothCap/status/1509416317048213505",,,,,,,,,,"promotable_user",,,"none",,"false","2019-12-02T21:20:21.000Z","false","150,000+ @YouTube 🚀 | Helping #NFT Projects Daily 📊 | DM For Collab 📈 | Daily #NFTGiveaway 💸 | #BLM🖤 #LGBTQ🏳️‍🌈","false","0","53679",,,"121240",,"1272","false","true","1201612040432955400","1201612040432955392","false","false",,"34","Only DM if good budget","550",,"KothCap.eth ","121240",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1201612040432955392/1645115855",,"http://pbs.twimg.com/profile_images/1504813262369660953/cDiFGDw9_normal.jpg","https://pbs.twimg.com/profile_images/1504813262369660953/cDiFGDw9_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","KothCap","15869",,"none","https://t.co/HI2uNljZTm",,"false",,"1330836018195476481","Blvck Paris","BlvckParis","1330836018195476481","Blvck Paris","BlvckParis","2377348608","Neocorx.eth","Neocorx_ETH","1201612040432955392","KothCap.eth ","KothCap",,,,,,,,,,,,,,,,,,,,,
"1509368721755631619","2022-03-31T03:15:20.000Z","284","I called BAYC at 1 ETH, now I am going to call @ApeInBet!

A profit sharing casino, on the mission to shape the future of the Metaverse Casino Industry.

I am hyper bullish, as there are no other crypto casino projects, which means less competitors!

#Avalanche #NFTProject #NFT https://t.co/IRwQNChoYo","Avalanche","NFTProject","NFT",,,,,,,,,,,,,,,,"1509368721755631619","128","264",,,,,,"https://twitter.com/chup4s/status/1509368721755631619",,,,,,,,,,"promotable_user",,,"none",,"false","2014-03-02T00:48:43.000Z","false","Collecting #NFTs & Building Communities ~ 120,000+ Supporters • Follow for Daily Giveaways | Selling Out Projects🚀","false","0","41556",,,"26165",,"248","true","true","2367884982","2367884982","false","false",,"42","DM FOR PROMOTION📩📈","44",,"chup4s.eth","26165",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2367884982/1645041309",,"http://pbs.twimg.com/profile_images/1494037601984069638/ZNemolwF_normal.jpg","https://pbs.twimg.com/profile_images/1494037601984069638/ZNemolwF_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","chup4s","44464",,"none",,,"false",,"1494153922180796426","ApeInBet 🔺","ApeInBet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509376185779818496","2022-03-31T03:45:00.000Z","39","⛩ #NFTGiveaway ⛩

Prize : $5

To enter 

1️⃣ Follow me &amp; @AssetBenderNFT 
2️⃣ RT + ❤
3️⃣ RT @AssetBenderNFT 📌

Their pinned features a giveaway for an NFT worth $250!!

Ends in 72 HRs

#Solana #SolanaNFTs #NFTCommunity #NFT #SOL #Promoter #NOTIGANG https://t.co/UNCnlGS1mh","NFTGiveaway","Solana","SolanaNFTs","NFTCommunity","NFT","SOL","Promoter","NOTIGANG",,,,,,,,,,,"1509376185779818496","11","67",,,,,,"https://twitter.com/nftjim69420/status/1509376185779818496",,,,,,,,,,"promotable_user",,,"none",,"false","2022-03-11T16:11:40.000Z","false","Daily NFT Giveaways l DM for business inquiry 📩 low prices! l NFT Marketing Expert l hiring admin dm to apply","false","0","2124",,,"5246",,"486","false","false","1502316296033218600","1502316296033218567","false","false",,"0","","26",,"NFT Promoter Jimmy","5246",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1502316296033218567/1648586956",,"http://pbs.twimg.com/profile_images/1507017685711863808/1CR4U14g_normal.jpg","https://pbs.twimg.com/profile_images/1507017685711863808/1CR4U14g_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","nftjim69420","164",,"none",,,"false",,"1462104928365817861","AssetBenderNFT","AssetBenderNFT","1462104928365817861","AssetBenderNFT","AssetBenderNFT",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509412227006156805","2022-03-31T06:08:13.000Z","139","💰#Giveaway 💰
✅100% Team Doxxed PUBLICLY!
✅Free Merch to Minters
✅LIT Roadmap🔥🔥
❌NOT your normal PFP/Collectible

x2 winners of 0.50 sol ($120)
x30 winners of WL

To win:
&gt;RT and LIKE
&gt;Follow @NoypiProjectNFT / @Guilzoid 
&gt;Tag 3 Friends

48HRS

#Solana #SolanaNFTs #NFT https://t.co/4EsRoyUCcO","Giveaway","Solana","SolanaNFTs","NFT",,,,,,,,,,,,,,,"1509412227006156805","119","131",,,,,,"https://twitter.com/NoypiProjectNFT/status/1509412227006156805",,,,,,,,,,"none",,,"none",,"false","2022-03-08T03:42:23.000Z","false","Inspired by Philippines Culture. 100% Doxxed #solana
Currently building STAKING, Launchpad, Merch, Real-Life Business Rev share for holders.
Discord:  tCnw7Cc5","false","0","1",,,"1015",,"12","false","false","1501040550153109500","1501040550153109511","false","false",,"0","Launchpad and Real-Estate","5",,"Noypi Project","1015",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1501040550153109511/1647180342",,"http://pbs.twimg.com/profile_images/1501040688581910528/JKwYb8qz_normal.jpg","https://pbs.twimg.com/profile_images/1501040688581910528/JKwYb8qz_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","NoypiProjectNFT","7",,"none",,,"false",,"1501040550153109511","Noypi Project","NoypiProjectNFT","1311883788838821888","Guilzoid.S◎L","Guilzoid",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509370048737001474","2022-03-31T03:20:37.000Z","501","🎁 #NFTGiveaway 🎁

I've partnered with 
@Ploopies

Giving away:
1 NFT 🔥 
10 whitelist spots 🚀

To Enter:
- Follow  
@Ploopies
 (🔔)
- RT+LIKE
-Like their pinned 📌 
Extra Entry 🔥

- Tag frens

24H⏰

#NFT #NFTcommunity #NFTdrop #NFTProject #NFTGiveway #SolanaGiveaway #SOL https://t.co/Gx8xq4dppS","NFTGiveaway","NFT","NFTcommunity","NFTdrop","NFTProject","NFTGiveway","SolanaGiveaway","SOL",,,,,,,,,,,"1509370048737001474","38","474",,,,,,"https://twitter.com/VfxNFT/status/1509370048737001474",,,,,,,,,,"none",,,"none",,"false","2021-12-26T06:30:10.000Z","false","New small host 💖 || •DM FOR PROMOTION 📂 ||• Shiller📊|| 
VOUCH","false","0","16238",,,"2484",,"170","false","false","1474990786815029200","1474990786815029251","false","false",,"1","","7",,"NFT PROMOTER AND SHILLER!","2484",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1474990786815029251/1647671752",,"http://pbs.twimg.com/profile_images/1504849367601086470/UxVQR6s6_normal.jpg","https://pbs.twimg.com/profile_images/1504849367601086470/UxVQR6s6_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","VfxNFT","1240",,"none",,,"false",,"1500394127082598400","Ploopies","Ploopies","1500394127082598400","Ploopies","Ploopies",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509417112879747075","2022-03-31T06:27:37.000Z","260","🚨@SixthReseau #Whitelist #Giveaway🚨

Our friends from @SixthReseau have given us 3 WL spots for a giveaway

To enter:
💎Follow @devilsnarefizz &amp; @SixthReseau
💎Like &amp; RT
💎Tag 3 friends

Winners in 24 hrs! ⏰

#NFT #NFTgiveaway #NFTcommunity https://t.co/d13Oeh2iCC","Whitelist","Giveaway","NFT","NFTgiveaway","NFTcommunity",,,,,,,,,,,,,,"1509417112879747075","269","237",,,,,,"https://twitter.com/devilsnarefizz/status/1509417112879747075",,,,,,,,,,"promotable_user",,,"none",,"false","2012-05-03T16:20:30.000Z","false","Strategic Project Advisor - DM 📬 

Head Mod: @ClementinesGame

Collab Manager: @DystoApez | @DreamlandGEN

💙 Discord:devilsnarefizz#6433","false","0","43947",,,"58320",,"1695","false","true","570095990","570095990","false","false",,"73","NFT Land","2526",,"devilsnarefizz.eth","58320",,"181C1F","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","false",,"https://pbs.twimg.com/profile_banners/570095990/1641472922",,"http://pbs.twimg.com/profile_images/1493304841598390273/YAgICYyo_normal.jpg","https://pbs.twimg.com/profile_images/1493304841598390273/YAgICYyo_normal.jpg","000000","0E1621","CB9934","true","false","false","devilsnarefizz","61869",,"none",,,"false",,"4615163193","𝗦𝗶𝘅𝘁𝗵Réseau","SixthReseau","4615163193","𝗦𝗶𝘅𝘁𝗵Réseau","SixthReseau","570095990","devilsnarefizz.eth","devilsnarefizz","4615163193","𝗦𝗶𝘅𝘁𝗵Réseau","SixthReseau",,,,,,,,,,,,,,,,,,,,,
