"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","id","reply_count","retweet_count","symbols/0","symbols/1","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name"
"1366163844834488321","2021-02-28T23:10:17.000Z","180","Ripple-Backed Developer Launches Proposal To Bring Red-Hot NFTs to #XRP Ledger https://t.co/HXo6J1jxXE","XRP",,,,,,,,,,"1366163844834488321","8","40",,,"https://twitter.com/CryptoBull2020/status/1366163844834488321","dailyhodl.com/2021/02/28/rip…","https://dailyhodl.com/2021/02/28/ripple-backed-developer-launches-proposal-to-bring-red-hot-nfts-to-xrp-ledger/","https://t.co/HXo6J1jxXE",,,,"promotable_user",,,"none",,"false","2018-08-26T17:01:53.000Z","false","My content is for entertainment purposes only. Do not make investment decisions based on my content. I am not giving financial advice. Do your own research.","false","0","12666",,,"139067",,"428","false","true","1033761461699571700","1033761461699571712","false","false",,"511","MOONLAND ","1882",,"CryptoBullXRP","139067",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1033761461699571712/1608355973",,"http://pbs.twimg.com/profile_images/1402307804162035712/BDDlNuoZ_normal.jpg","https://pbs.twimg.com/profile_images/1402307804162035712/BDDlNuoZ_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","CryptoBull2020","13360",,"none",,,"false",,,,,,,,,,,,,,,,,,,
"1366118536549171202","2021-02-28T23:37:36.000Z","53","This is how I learned about NFT earlier today.  Clear and simple: https://t.co/iD1qqGpIUV",,,,,,,,,,,"1366170720959619076","8","6",,,"https://twitter.com/migueldeicaza/status/1366170720959619076",,,,,,,"promotable_user",,,"none",,"false","2007-03-08T21:22:15.000Z","false","Fun Stack Philosopher. Started Xamarin, Mono, Gnome.  Prev: Microsoft/.NET/Xamarin/Mono/VSMac/AI he/him","false","0","236428",,,"85148",,"3961","true","true","823083","823083","false","false",,"3419","boston, ma","2202",,"Miguel de Icaza","85148",,"705F4C","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/823083/1624684545",,"http://pbs.twimg.com/profile_images/1476018233861980165/NRmaphFm_normal.jpg","https://pbs.twimg.com/profile_images/1476018233861980165/NRmaphFm_normal.jpg","87BC44","E0FF92","000000","false","false","false","migueldeicaza","96743",,"none","https://t.co/R9bvTSQIhF",,"false",,,,,,,,,,,,,,,,,,,
"1366162509695229956","2021-02-28T23:04:59.000Z","48","$SOCKS is now above $100k with a 28,7 mil mcap 🚀🔥

$SOCKS at 1 mil will be a 314 mil mcap and placed at Rank 118

MEME + NFT = Moon Mission 🧦

I can't take life seriously anymore😂🙃.... https://t.co/fa2P8arMRo",,,,,,,,,,,"1366162509695229956","13","3","SOCKS","SOCKS","https://twitter.com/crypto_thai/status/1366162509695229956",,,,,,,"promotable_user",,,"none",,"false","2017-09-29T20:52:15.000Z","false","Fundamentalist and some proper gut Feeling 💰
Retweeting FA and TA as well🔄

Cryptonaut since 2016 | GEM Hunter
No Financial Advisor
https://t.co/52MuByt9VE","false","0","10468",,,"53828",,"316","false","true","913869049377034200","913869049377034242","false","false",,"683","On the Moon 🌚","2247",,"CryptoThai","53828",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/913869049377034242/1594283791",,"http://pbs.twimg.com/profile_images/1358631567518793730/Nov-DjMD_normal.jpg","https://pbs.twimg.com/profile_images/1358631567518793730/Nov-DjMD_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","crypto_thai","9968",,"none",,,"false",,,,,,,,,,,,,,,,,,,
"1366150025244467202","2021-02-28T22:15:22.000Z","84","I used to go on NikeID and create custom shoes w/ no intention of buying them. Just wanted to show them off to my friends. Barrier to entry was low and didn’t have to be a designer. Who will do this for NFT’s? All-in-one self-serve platform to create, mint, sell. Canva x Shopify.",,,,,,,,,,,"1366150025244467202","5","8",,,"https://twitter.com/ilovemattyice/status/1366150025244467202",,,,,,,"promotable_user",,,"none",,"false","2011-04-21T01:38:13.000Z","false","","false","0","7010",,,"9077",,"799","true","false","285374838","285374838","false","false",,"112","New York, USA","729",,"Matt H","9077",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/285374838/1636903902",,"http://pbs.twimg.com/profile_images/1492627245881434112/hYUzZAAN_normal.jpg","https://pbs.twimg.com/profile_images/1492627245881434112/hYUzZAAN_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","ilovemattyice","21053",,"none",,,"false",,,,,,,,,,,,,,,,,,,
"1366158166489063425","2021-02-28T22:47:43.000Z","186","NBA Top Shots has now passed 230 million in #nft sales
https://t.co/UNZHawDKT0","nft",,,,,,,,,,"1366158166489063425","20","21",,,"https://twitter.com/TheCryptoLark/status/1366158166489063425","cointelegraph.com/news/nba-top-s…","https://cointelegraph.com/news/nba-top-shot-leads-nft-explosion-with-230m-in-sales","https://t.co/UNZHawDKT0",,,,"promotable_user",,,"none",,"false","2009-04-10T22:06:54.000Z","false","#Bitcoin & #crypto investor, my mission: educating on wealth creation! Tweets not financial advice. Weekly investor report https://t.co/D7ARdAzIdH","false","0","58777",,,"935255",,"455","false","true","30325257","30325257","false","false",,"5587","New Zealand","3399",,"Lark Davis","935255",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/30325257/1633646874",,"http://pbs.twimg.com/profile_images/1482889740223680514/jWHeNCpH_normal.png","https://pbs.twimg.com/profile_images/1482889740223680514/jWHeNCpH_normal.png","000000","000000","000000","false","false","false","TheCryptoLark","41039",,"none","https://t.co/mYv1AW0coV",,"true",,,,,,,,,,,,,,,,,,,
"1362186410363654146","2021-02-20T11:16:30.000Z","3738","Yesterday on @niftygateway:

A single artist burned the equivalent of 49 years of electricity consumption, with an edition of just 2 artworks.

CO2 emitted: 103,129 Kg

https://t.co/47VG0pyeCH https://t.co/uQof3MVuIu",,,,,,,,,,,"1363085114176122880","97","2308",,,"https://twitter.com/JoanieLemercier/status/1363085114176122880","cryptoart.wtf/#address=0xd94…","http://cryptoart.wtf/#address=0xd949a444f29ede73f517942eb4d8e3ccdab25d58","https://t.co/47VG0pyeCH",,,,"promotable_user",,,"none",,"false","2011-01-16T05:20:36.000Z","false","Visual artist, climate activist.","false","0","46332",,,"30592",,"1156","true","true","238848438","238848438","false","false",,"767","Brussels, Belgium","5040",,"ᴊᴏᴀɴɪᴇ ʟᴇᴍᴇʀᴄɪᴇʀ","30592",,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","true",,"https://pbs.twimg.com/profile_banners/238848438/1634646510",,"http://pbs.twimg.com/profile_images/841949116766814209/5cOW8NnB_normal.jpg","https://pbs.twimg.com/profile_images/841949116766814209/5cOW8NnB_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","JoanieLemercier","16087",,"none","https://t.co/aG7wp7UDHr",,"true",,"1053795166199238656","Nifty Gateway","niftygateway",,,,,,,,,,,,,,,
"1366174045369225218","2021-02-28T23:50:49.000Z","34","Turns out erc20s are just fractionalized NFTs",,,,,,,,,,,"1366174045369225218","0","3",,,"https://twitter.com/thegostep/status/1366174045369225218",,,,,,,"promotable_user",,,"none",,"false","2014-11-15T19:19:24.000Z","false","","false","0","5558",,,"23441",,"951","false","true","2900819959","2900819959","false","false",,"427","","382",,"thegostep ⚡🤖","23441",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,,,"http://pbs.twimg.com/profile_images/1441843252504707072/1NQWPaT-_normal.jpg","https://pbs.twimg.com/profile_images/1441843252504707072/1NQWPaT-_normal.jpg","000000","000000","000000","false","false","false","thegostep","5440",,"none","https://t.co/chZAhKHblk",,"false",,,,,,,,,,,,,,,,,,,
"1366167738775990278","2021-02-28T23:25:45.000Z","213","Hey! The first work from the HOLO collection is already at @rariblecom 👇
https://t.co/mR50otQxwK

The collection will include 7 artworks. 

#NFT #Holo #PriymakElysium  #NFTartist #nftart #NFTs #cryptoart #cryptoartist","NFT","Holo","PriymakElysium","NFTartist","nftart","NFTs","cryptoart","cryptoartist",,,"1366167738775990278","24","52",,,"https://twitter.com/PriymakElysium/status/1366167738775990278","app.rarible.com/token/0xd07dc4…","https://app.rarible.com/token/0xd07dc4262bcdbf85190c01c996b4c06a461d2430:179965:0x6f399326db87abae8705486fa69fd3bae1c885c1","https://t.co/mR50otQxwK",,,,"promotable_user",,,"none",,"false","2021-02-26T19:03:28.000Z","false","https://t.co/sIkFYkSPxg | Artist🇺🇦","false","0","7362",,,"1507",,"90","false","true","1365376868434784300","1365376868434784259","false","false",,"0","","13",,"Priymak.Elysium","1507",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1365376868434784259/1631667987",,"http://pbs.twimg.com/profile_images/1437955734709448706/3vb2SaJn_normal.jpg","https://pbs.twimg.com/profile_images/1437955734709448706/3vb2SaJn_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","PriymakElysium","42",,"none","https://t.co/mDz4hxZOId",,"false",,"1386677713067458572","Rarible (old account)","rariblecom",,,,,,,,,,,,,,,
"1366169191766757377","2021-02-28T23:31:32.000Z","38","✨ 'Ecstasy' ✨
Mixed Media x Digital 
Multiple Edition of 10 — 0.1Ξ

I recently listed these two lovers on @rariblecom 🌈

→ https://t.co/fXTJhK95Yo

#nft #cryptoart https://t.co/jXdTW0kQ5O","nft","cryptoart",,,,,,,,,"1366169191766757377","5","7",,,"https://twitter.com/tomaszmro/status/1366169191766757377","app.rarible.com/token/0xd07dc4…","https://app.rarible.com/token/0xd07dc4262bcdbf85190c01c996b4c06a461d2430:168507:0xb5bb1b7e987202e6bcda85f4d13e133391e4b407","https://t.co/fXTJhK95Yo",,,,"promotable_user",,,"none",,"false","2018-05-13T13:11:31.000Z","false","23. Illustrator. IG: tomaszmroart (300k+) NFTs: https://t.co/X0QecdeSkR OpenSea: https://t.co/ftpxT1450N","false","0","8648",,,"5054",,"896","false","true","995652762720526300","995652762720526338","false","false",,"61","London, United Kingdom","1122",,"Tomasz Mro","5054",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/995652762720526338/1627476001",,"http://pbs.twimg.com/profile_images/1458093615775948812/1hPK74k__normal.jpg","https://pbs.twimg.com/profile_images/1458093615775948812/1hPK74k__normal.jpg","000000","000000","000000","false","false","false","tomaszmro","4609",,"none","https://t.co/Upfyt4dlIr",,"false",,"1386677713067458572","Rarible (old account)","rariblecom",,,,,,,,,,,,,,,
"1365814357872037892","2021-02-28T16:54:15.000Z","21","@luke_coval @circuitsofvalue @EmblemVault We at @nftfysec love what Emblem Vault does...",,,,,,,,,,,"1366069213329252353","0","1",,,"https://twitter.com/lalotrage/status/1366069213329252353",,,,,,,"none",,,"none",,"false","2010-05-12T17:57:02.000Z","false","#Bitcoin | #NFTs | $ETH $NEAR 

@EscolaCripto @nftfyofficial @secretskellies @MaraNFT_DAO @creckcafe","false","0","8505",,,"13138",,"3271","false","true","143137690","143137690","false","false",,"27","Blockchain","169",,"Lalo","13138",,"FFFFFF","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","true",,"https://pbs.twimg.com/profile_banners/143137690/1646156498",,"http://pbs.twimg.com/profile_images/1504609684313026562/xvqvVM4h_normal.jpg","https://pbs.twimg.com/profile_images/1504609684313026562/xvqvVM4h_normal.jpg","000000","3B3B3B","B2B2B2","true","false","false","lalotrage","3579",,"none","https://t.co/MXxB6qVXKt",,"false",,"1313922045768544257","LUKΞ THΞ VIKING","luke_coval","759605849027448836","₡OVAL","circuitsofvalue","911225862061731842","Emblem","EmblemVault",,,,,,,,,
"1366158438049357826","2021-02-28T22:48:48.000Z","18","AIGHT, #TRASHART MEME BATTLE.....LET'S GO.

TRY AN' TOP THIS ONE.

#NFT #ETHEREUM #NFTS #CRYPTOART https://t.co/NBLhChHK8S","TRASHART","NFT","ETHEREUM","NFTS","CRYPTOART",,,,,,"1366158438049357826","2","4",,,"https://twitter.com/robnessofficial/status/1366158438049357826",,,,,,,"promotable_user",,,"none",,"false","2011-01-22T18:28:52.000Z","false","CRYPTOEXPRESSIONIST WHO CREATED THE #TRASHART MEME/MOVEMENT.WAS BANNED/REINSTATED ON SUPERRARE.BURNED CRYPTOPUNK 2317.OG RAREPEPE ALUMNI @FOMAMAG @TUNGSTEN_DAO","false","0","100334",,,"36586",,"1624","false","false","241619504","241619504","false","false",,"373","TORRANCE BEACH PARKING LOT","5598",,"ROBNESS V2🇺🇸🇫🇷🇺🇦","36586",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/241619504/1647279831",,"http://pbs.twimg.com/profile_images/1503860182530490371/OdOkNjdD_normal.jpg","https://pbs.twimg.com/profile_images/1503860182530490371/OdOkNjdD_normal.jpg","FFFFFF","4D004C","FFFFFF","false","false","false","robnessofficial","25803",,"none","https://t.co/eahZe1ljRy",,"false",,,,,,,,,,,,,,,,,,,
"1366159632050307074","2021-02-28T22:53:32.000Z","27","4 out of 5 of our 3D-interactive, VR-compatible lovecraft themed #NFTs are now sold out! 

Only Yig left. 

Don't buy $ROPE to farm $HOPE and definitely don't mint the last 5 Yigs at https://t.co/K4WRetrYG3! https://t.co/rxbsTvhPBL","NFTs",,,,,,,,,,"1366159632050307074","1","13","ROPE","HOPE","https://twitter.com/dontbuyrope/status/1366159632050307074","rope.lol","http://rope.lol","https://t.co/K4WRetrYG3",,,,"promotable_user",,,"none",,"false","2020-09-22T01:17:31.000Z","false","we’re here if you wanna talk anon. https://t.co/0ocOnUNM9j","false","0","1793",,,"2884",,"76","false","true","1308213783421018000","1308213783421018112","false","false",,"25","Aokigahara","341",,"“Dont” Buy Rope","2884",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1308213783421018112/1608523711",,"http://pbs.twimg.com/profile_images/1326035346824564737/jFldxDFp_normal.jpg","https://pbs.twimg.com/profile_images/1326035346824564737/jFldxDFp_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","dontbuyrope","1290",,"none","https://t.co/5PNEfFlh5p",,"false",,,,,,,,,,,,,,,,,,,
"1366162701576245249","2021-02-28T23:05:44.000Z","39","Browsing @SuperRare? Take a look at my link for #abstract works.
If you have any questions please feel free to contact me!
#CryptoArt #NFT #DigitalArt #Art 

https://t.co/xxoxcQe5JT https://t.co/vBfstc9ama","abstract","CryptoArt","NFT","DigitalArt","Art",,,,,,"1366162701576245249","2","10",,,"https://twitter.com/WGMeets/status/1366162701576245249","superrare.co/wgmeets","https://superrare.co/wgmeets","https://t.co/xxoxcQe5JT",,,,"promotable_user",,,"none",,"false","2009-07-15T14:36:16.000Z","false","🇩🇴 | Abstract Artist | CryptoArt class of 2019 | C^3 | Artist Relations for @MemeExplorers","true","0","40315",,,"6809",,"2000","true","true","57032621","57032621","false","false",,"152","wgmeets.eth","9737",,"WGMeets","6809",,"E0E0E0","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/57032621/1633890845",,"http://pbs.twimg.com/profile_images/1504147842281222144/p4kSoHx9_normal.png","https://pbs.twimg.com/profile_images/1504147842281222144/p4kSoHx9_normal.png","FFFFFF","CCD4FF","333333","true","false","false","WGMeets","79746",,"none","https://t.co/ENx2gODgZI",,"false",,"980935731794403328","SuperRare 💎","SuperRare",,,,,,,,,,,,,,,
"1366163315513319437","2021-02-28T23:08:11.000Z","217","One final #sendit 🚀 tactic, anyone who Likes &amp; RTs / Quote Tweets the Zion Heritage tweet (Quoted below) and follows me on Twitter is in for a chance to win an @nba_topshot moment valued at over $1,000. Good luck and happy RTing! #Giveaway #NFTs","sendit","Giveaway","NFTs",,,,,,,,"1366163315513319437","49","138",,,"https://twitter.com/pranksy/status/1366163315513319437",,,,,,,"promotable_user",,,"none",,"false","2014-07-12T08:28:46.000Z","false","An Investor / Collector of #NFTs and OG enthusiast.
Co-Founder and owner of 📦 https://t.co/CZmYIsMJIm @nftboxes
IG: https://t.co/d6EJ4QBGbX","false","0","19205",,,"384913",,"2045","false","true","2621412174","2621412174","true","false",,"4706","The Ether","1878",,"Pranksy 📦","384913",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2621412174/1639553727",,"http://pbs.twimg.com/profile_images/1267497103015792640/QboypHHL_normal.jpg","https://pbs.twimg.com/profile_images/1267497103015792640/QboypHHL_normal.jpg","000000","000000","000000","false","false","false","pranksy","7187",,"none","https://t.co/a6bpuuEqsi",,"true",,,,,,,,,,,,,,,,,,,
"1366173982500794370","2021-02-28T23:50:34.000Z","16","It's my birthday so i decided to lower the price on all my #nftart i've uploaded so far from #ETH 0.1 to 0.065.
if you want to collect them, 2 more are on the way!
https://t.co/7VNpm4VI2u
#NFT #NFTs #nftcollector #art #Tokenization #cryptoart #CryptoInvestment #cryptocurrency https://t.co/XE4xlJPqKa","nftart","ETH","NFT","NFTs","nftcollector","art","Tokenization","cryptoart","CryptoInvestment","cryptocurrency","1366173982500794370","3","8",,,"https://twitter.com/HateBall88/status/1366173982500794370","app.rarible.com/guidosalto","https://app.rarible.com/guidosalto","https://t.co/7VNpm4VI2u",,,,"none",,,"none",,"false","2010-09-03T13:08:27.000Z","false","https://t.co/kmmY5NfrG9
https://t.co/I7glZ3VQqb
https://t.co/q8HLkhq8Ek
https://t.co/00XaVtQi6g","false","0","2123",,,"185",,"1351","true","false","186432549","186432549","false","false",,"5","Offida","85",,"Guido Salto","185",,"ABB8C2","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/186432549/1427587623",,"http://pbs.twimg.com/profile_images/581970986926477312/RGPSH_8A_normal.jpg","https://pbs.twimg.com/profile_images/581970986926477312/RGPSH_8A_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","HateBall88","906",,"none","http://t.co/bk60U9CuDF",,"false",,,,,,,,,,,,,,,,,,,
"1366174357077172225","2021-02-28T23:52:03.000Z","30","I want to become a lil #nftcollector by buying some #NFTs, but have a really specific interest → Cars, Auto, Motorsport, Formula 1 theme and related. 

If you work with that, 'shill' your work here please! Community helped me and I'll try helping someone too :) #cryptoart #NFT","nftcollector","NFTs","cryptoart","NFT",,,,,,,"1366174357077172225","12","5",,,"https://twitter.com/rennesis/status/1366174357077172225",,,,,,,"promotable_user",,,"none",,"false","2012-10-26T12:18:32.000Z","false","Graphic & Interactive Designer. #NFTArtist → https://t.co/673z7xwskD","false","0","9455",,,"457",,"791","true","true","905875302","905875302","false","false",,"0","🇺🇦","88",,"Rennesis","457",,"DC5C4B","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/905875302/1638157873",,"http://pbs.twimg.com/profile_images/1493282901663825924/tb1rJAUV_normal.jpg","https://pbs.twimg.com/profile_images/1493282901663825924/tb1rJAUV_normal.jpg","000000","D0B59A","EEE2D4","false","false","false","rennesis","902",,"none","https://t.co/9lprhLMcyx",,"false",,,,,,,,,,,,,,,,,,,
"1366157330895798274","2021-02-28T22:44:24.000Z","508","Time for my final @Heritage_Sport #NFT auction tweet, just over 5 hours to go on my historical @Zionwilliamson @nba_topshot #RookieDebut #Serial1 moment. It currently sits at $80,000. It's the first ever #NFT on Heritage and also the most viewed auction!

https://t.co/3y1m5lkaV1 https://t.co/Egj6AgyxPQ","NFT","RookieDebut","Serial1","NFT",,,,,,,"1366157330895798274","46","373",,,"https://twitter.com/pranksy/status/1366157330895798274","sports.ha.com/itm/2020-zion-…","https://sports.ha.com/itm/2020-zion-williamson-nba-top-shot-rookie-debut-series-1-1-192/a/50038-81077.s?ic4=GalleryView-Thumbnail-071515","https://t.co/3y1m5lkaV1",,,,"promotable_user",,,"none",,"false","2014-07-12T08:28:46.000Z","false","An Investor / Collector of #NFTs and OG enthusiast.
Co-Founder and owner of 📦 https://t.co/CZmYIsMJIm @nftboxes
IG: https://t.co/d6EJ4QBGbX","false","0","19205",,,"384913",,"2045","false","true","2621412174","2621412174","true","false",,"4706","The Ether","1878",,"Pranksy 📦","384913",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2621412174/1639553727",,"http://pbs.twimg.com/profile_images/1267497103015792640/QboypHHL_normal.jpg","https://pbs.twimg.com/profile_images/1267497103015792640/QboypHHL_normal.jpg","000000","000000","000000","false","false","false","pranksy","7187",,"none","https://t.co/a6bpuuEqsi",,"true",,"730432555703402496","Heritage Auctions Sports","Heritage_Sport","3383587455","Zion Williamson","Zionwilliamson",,,,,,,,,,,,
"1366173091689209856","2021-02-28T23:47:01.000Z","37","Please reconsider participating in #Cryptoart/#NFT until these companies address the environmental impacts... 😓 I can’t stress how important this is.
I really hope to see better, sustainable ways for artists to make a living. Our earth deserves better","Cryptoart","NFT",,,,,,,,,"1366173091689209856","1","22",,,"https://twitter.com/TOFIEmusic/status/1366173091689209856",,,,,,,"promotable_user",,,"none",,"false","2012-03-18T07:04:50.000Z","false","🎼  Ⓥ composer at @frameref | Daughter of the Earth 🌱 
【🎨: #tofieart | 🎶: #gardenofTOFIE】
✦ i: @fubkzm h: @Peropicnic
✦ @BolideOfficial🤍
✦ work: ✉️ ⇣","false","0","54352",,,"10277",,"879","true","true","528242728","528242728","false","false",,"84","📬 admin@frayref.com","418",,"Tofie Mae 🌱☁️ | frayref","10277",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/528242728/1640141678",,"http://pbs.twimg.com/profile_images/1500620205692571650/i7ksbtkv_normal.png","https://pbs.twimg.com/profile_images/1500620205692571650/i7ksbtkv_normal.png","FFFFFF","DDEEF6","333333","true","false","false","TOFIEmusic","5060",,"none","https://t.co/XRuWmA8JG9",,"false",,,,,,,,,,,,,,,,,,,
"1366170054220517377","2021-02-28T23:34:57.000Z","11","Octopusy likes Klimt.
No 2 in the Octopusy series 
Now available @signArtApp 
Check it out here 👇 
https://t.co/csZ81izov6
#digitalart #NFT #NFTs #NFTCommunity #cryptoart #cryptoartist #NFTart #Bitcoin #klimt #veganartist https://t.co/sdbrn0bpYh","digitalart","NFT","NFTs","NFTCommunity","cryptoart","cryptoartist","NFTart","Bitcoin","klimt","veganartist","1366170054220517377","0","4",,,"https://twitter.com/eattheart23/status/1366170054220517377","mainnet.sign-art.app/user/3P3iV85eX…","https://mainnet.sign-art.app/user/3P3iV85eXfkcA3Dd13EpZBYvs1vkKX6AYEN/artwork/GFheSyBiguN4QbxKEcprWEoewdWLM8tx2PVLinwLahRM","https://t.co/csZ81izov6",,,,"promotable_user",,,"none",,"false","2020-06-14T18:14:29.000Z","false","vegan Nft artist and crypto investor

eattheart23@aol.com

3P3iV85eXfkcA3Dd13EpZBYvs1vkKX6AYEN
https://t.co/MJfJenKznS","false","0","6164",,,"1695",,"646","false","false","1272230883257352200","1272230883257352192","false","false",,"17","England, United Kingdom","1024",,"eattheart23 ☮️✌️🧩","1695",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1272230883257352192/1647996464",,"http://pbs.twimg.com/profile_images/1506431020018675717/WPZipxpl_normal.jpg","https://pbs.twimg.com/profile_images/1506431020018675717/WPZipxpl_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","eattheart23","4206",,"none","https://t.co/97u44xQex1",,"false",,"1274989317081796608","SIGN Art 🌊 (1 ➝ 2)","signArtApp",,,,,,,,,,,,,,,
"1366173015856275461","2021-02-28T23:46:43.000Z","26","NFTs coming soon...

Just kidding, but going to start sharing 3D creations and the before/afters

Please send me inspirations 🙏🏾 https://t.co/t4Lo1BZzIa",,,,,,,,,,,"1366173015856275461","6","0",,,"https://twitter.com/ZainManji/status/1366173015856275461",,,,,,,"promotable_user",,,"none",,"false","2010-09-12T04:53:20.000Z","false","Canadian Tennis Player • Co-Founder at Lazer, @SuperchargedSMS, @FiixMechanics (YC W17) • Previously @Instagram & @Google","false","0","24078",,,"4447",,"1041","true","true","189769306","189769306","false","false",,"66","Toronto, Ontario","507",,"Zain Manji","4447",,"022330","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","false",,"https://pbs.twimg.com/profile_banners/189769306/1511446082",,"http://pbs.twimg.com/profile_images/1408793452352094209/hB0VWnzN_normal.jpg","https://pbs.twimg.com/profile_images/1408793452352094209/hB0VWnzN_normal.jpg","FFFFFF","000000","0088FF","true","false","false","ZainManji","14886",,"none","https://t.co/U8mdwcl1MC",,"false",,,,,,,,,,,,,,,,,,,
"1366158705792753670","2021-02-28T22:49:52.000Z","17","Some application developers start to use $coval, and then more #defi #NFT applications will use the function of $coval, which may create many innovative applications. Let's directly improve efficiency and save money in the #eth layer 1 layer.","defi","NFT","eth",,,,,,,,"1366158705792753670","0","4","coval","coval","https://twitter.com/xzhybbs/status/1366158705792753670",,,,,,,"none",,,"none",,"false","2019-03-25T23:27:20.000Z","false","""Old Leek"" of the cryptocurrency community in 2013","false","0","39429",,,"2354",,"4194","false","true","1110322303814893600","1110322303814893568","false","false",,"67","","84",,"Yinxiang 顺其自然","2354",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1110322303814893568/1620889572",,"http://pbs.twimg.com/profile_images/1493143287015743492/AtlhF9dB_normal.jpg","https://pbs.twimg.com/profile_images/1493143287015743492/AtlhF9dB_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","xzhybbs","5436",,"none","https://t.co/ef4DRRkOJu",,"false",,,,,,,,,,,,,,,,,,,
