"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","id","reply_count","retweet_count","symbols/0","symbols/1","symbols/2","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","urls/1/display_url","urls/1/expanded_url","urls/1/url","urls/2/display_url","urls/2/expanded_url","urls/2/url","urls/3/display_url","urls/3/expanded_url","urls/3/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","user_mentions/5/id_str","user_mentions/5/name","user_mentions/5/screen_name","user_mentions/6/id_str","user_mentions/6/name","user_mentions/6/screen_name","user_mentions/7/id_str","user_mentions/7/name","user_mentions/7/screen_name","user_mentions/8/id_str","user_mentions/8/name","user_mentions/8/screen_name","user_mentions/9/id_str","user_mentions/9/name","user_mentions/9/screen_name"
"1509411298630639623","2022-03-31T06:04:31.000Z","0","#Bitcoin  &amp; #Blockchain OG &amp; Pioneer, Founder of @ZapProtocol @BitcoinCenterNY @BlockchainCntr @nickspanos is interviewed by multiple news and channels. #DubaiBlockchainCenter #Startuppitch @AIBCsummit #AIBCSummit #Zap $Zap #NFT #NFTMarketplace #DEX #DeFi #Oracles https://t.co/1324rfl1v8","Bitcoin","Blockchain","DubaiBlockchainCenter","Startuppitch","AIBCSummit","Zap","NFT","NFTMarketplace","DEX","DeFi","Oracles",,,,,,,,,,,,,"1509411298630639623","0","0","Zap",,,"https://twitter.com/ZapArmenia/status/1509411298630639623",,,,,,,,,,,,,"none",,,"none",,"false","2021-06-04T06:10:45.000Z","false","Zap is a cross-chain multifunctional DeFi protocol. #ZapNFT #ZapDEX #ZapOracles $Zap Join us https://t.co/d23CqmUQLt","false","0","1121",,,"260",,"795","true","false","1400696202618982400","1400696202618982402","false","false",,"3","Zug, Switzerland","170",,"ZapArmenia","260",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1400696202618982402/1641149036",,"http://pbs.twimg.com/profile_images/1477540697708371974/q9xKfkKl_normal.jpg","https://pbs.twimg.com/profile_images/1477540697708371974/q9xKfkKl_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ZapArmenia","1091",,"none","https://t.co/gHgBRcJ003",,"false",,"4700029399","Zap.org","ZapProtocol","2258231305","Bitcoin Center NYC","BitcoinCenterNY","1144403915380801536","Blockchain Center","BlockchainCntr","17638800","Nick Spanos ""this is a monetary revolution""","nickspanos","986993196675883009","AIBC Summit","AIBCsummit",,,,,,,,,,,,,,,
"1509382558777106437","2022-03-31T04:10:19.000Z","161","✨Elysium System x PHHD✨
@elysium_system  WL Giveaway * 3

To Join:
1⃣follow @phhd_nft  @elysium_system 
2⃣retweet &amp; ❤️ this post
3⃣tag 3 friends
4⃣join discord： https://t.co/28sy9q0JjH

Ends in 24 HR ❗️❗️

#elysium #PHHD #NFTGiveaway #NFTCommunity https://t.co/p70LAXdNkk","elysium","PHHD","NFTGiveaway","NFTCommunity",,,,,,,,,,,,,,,,,,,,"1509382558777106437","157","155",,,,"https://twitter.com/phhd_nft/status/1509382558777106437","discord.com/invite/phhdnft","https://discord.com/invite/phhdnft","https://t.co/28sy9q0JjH",,,,,,,,,,"promotable_user",,,"none",,"false","2021-09-10T05:45:33.000Z","false","👽Welcome to the PHHD Metaverse
🛸A music lover community in the web3 and NFT world.
➡️Discord : https://t.co/3rXUX98SIk","false","0","139",,,"2441",,"255","false","false","1436204088060887000","1436204088060887044","false","false",,"6","Pluto","190",,"Pluto HipHop Dept.","2441",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1436204088060887044/1631286155",,"http://pbs.twimg.com/profile_images/1436344210714624003/FnISIy_v_normal.jpg","https://pbs.twimg.com/profile_images/1436344210714624003/FnISIy_v_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","phhd_nft","384",,"none","https://t.co/Ry62kO5zUm",,"false",,"1469096477176008705","𝐄𝐥𝐲𝐬𝐢𝐮𝐦 𝐒𝐲𝐬𝐭𝐞𝐦 ®","elysium_system","1436204088060887044","Pluto HipHop Dept.","phhd_nft","1469096477176008705","𝐄𝐥𝐲𝐬𝐢𝐮𝐦 𝐒𝐲𝐬𝐭𝐞𝐦 ®","elysium_system",,,,,,,,,,,,,,,,,,,,,
"1509200484170706950","2022-03-31T04:58:44.000Z","2","@NFTherder I recommend will be @TheBeatBots 
#NFT #NFTCommunity #NFTCollection #NFTProject https://t.co/NYqJGIhF86","NFT","NFTCommunity","NFTCollection","NFTProject",,,,,,,,,,,,,,,,,,,,"1509394744434393090","0","1",,,,"https://twitter.com/Junrie0527/status/1509394744434393090",,,,,,,,,,,,,"none",,,"none",,"false","2022-03-25T19:16:13.000Z","false","Satoru Gojo#6775","false","0","17",,,"19",,"56","true","false","1507436148851089400","1507436148851089409","false","false",,"0","","10",,"Junrie","19",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1507436468826157056/lOo6MPXB_normal.jpg","https://pbs.twimg.com/profile_images/1507436468826157056/lOo6MPXB_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Junrie0527","21",,"none",,,"false",,"1434811797807247360","OKHotshot.eth","NFTherder","1492053555381174280","Beat Bots","TheBeatBots",,,,,,,,,,,,,,,,,,,,,,,,
"1509384706684555269","2022-03-31T04:18:51.000Z","7","Look what I found! Golden Tree collectible https://t.co/mWjwsUphrp #rarible #ethereum #nonfungible #digitalasset #nft via @rarible https://t.co/SVLgXwkZ1u","rarible","ethereum","nonfungible","digitalasset","nft",,,,,,,,,,,,,,,,,,,"1509384706684555269","1","5",,,,"https://twitter.com/Reza_Seif_/status/1509384706684555269","rarible.com/token/0xc91544…","https://rarible.com/token/0xc9154424B823b10579895cCBE442d41b9Abd96Ed:77176322157913677503647018509492835074834378548023085942847576583672898256950","https://t.co/mWjwsUphrp",,,,,,,,,,"none",,,"none",,"false","2021-04-30T15:17:49.000Z","false","The story of my travels and photos which you could get in NFTs. #nft #photography #nature #photo","false","0","4407",,,"693",,"292","true","false","1388150502572109800","1388150502572109831","false","false",,"6","Shiraz","180",,"Reza_Seif","693",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1388150502572109831/1619797330",,"http://pbs.twimg.com/profile_images/1487849491067772931/b4umMBWQ_normal.jpg","https://pbs.twimg.com/profile_images/1487849491067772931/b4umMBWQ_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Reza_Seif_","5796",,"none","https://t.co/fnWFjnuXra",,"false",,"1160222700104757249","Rarible","rarible",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509400344731791371","2022-03-31T05:21:00.000Z","7","Just bought my first NFT ever... @FelineFiendz 
#FiendzfollowFiendz #FIENDZTAKEOVER #FIENDZRULE #NFT #LFG #ToTheMoon 
Show me why this is the best community

Feline Fiend #2196 https://t.co/5U4uXRYjeL","FiendzfollowFiendz","FIENDZTAKEOVER","FIENDZRULE","NFT","LFG","ToTheMoon",,,,,,,,,,,,,,,,,,"1509400344731791371","3","5",,,,"https://twitter.com/ImanolBernal8/status/1509400344731791371",,,,,,,,,,,,,"none",,,"none",,"false","2021-11-22T22:50:18.000Z","false","","false","0","21",,,"4",,"8","false","false","1462916315434270700","1462916315434270723","false","false",,"0","","1",,"Imanol Bernal","4",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1509400503775547396/GoEUWCpI_normal.jpg","https://pbs.twimg.com/profile_images/1509400503775547396/GoEUWCpI_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ImanolBernal8","4",,"none",,,"false",,"1484371403486887939","Feline Fiendz","FelineFiendz",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509406160100724741","2022-03-31T05:44:06.000Z","5","#EverRise $RISE #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #EverOwn #NFTArt #NFT_Stake #1000xgem #EverRiseInu #Rise #NFTs https://t.co/xUOY1uYDxp","EverRise","EverRiseV3","EverRiseEDU","DeFi","Crypto","Cryptocurrency","EverOwn","NFTArt","NFT_Stake","1000xgem","EverRiseInu","Rise","NFTs",,,,,,,,,,,"1509406160100724741","1","3","RISE",,,"https://twitter.com/EverriseMan/status/1509406160100724741",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2022-02-11T02:40:38.000Z","false","#EverRise Enthusiast","false","0","19143",,,"355",,"864","false","false","1491965335263760400","1491965335263760385","false","false",,"1","","6140",,"EverRise Man","355",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1491965335263760385/1645126447",,"http://pbs.twimg.com/profile_images/1497299187586805763/aUyNhniL_normal.jpg","https://pbs.twimg.com/profile_images/1497299187586805763/aUyNhniL_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","EverriseMan","27901",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509408375012007942","2022-03-31T05:52:54.000Z","5","Check out this item on OpenSea https://t.co/3gCtzKAeWJ via @opensea #NFTart #NFTcollectors #NFTbuyers #NFTforsale #AbstractArt #Opensea #makemeanoffer","NFTart","NFTcollectors","NFTbuyers","NFTforsale","AbstractArt","Opensea","makemeanoffer",,,,,,,,,,,,,,,,,"1509408375012007942","2","3",,,,"https://twitter.com/StevenFonzi312/status/1509408375012007942","opensea.io/assets/matic/0…","https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/35352912083393927108543187446950060217688904889019680279434465517587239272453/","https://t.co/3gCtzKAeWJ",,,,,,,,,,"promotable_user",,,"none",,"false","2021-12-19T06:06:36.000Z","false","Hi all who decide to read this. my name is Steven, I Professionally install epoxy floors and I also produces nft’s. Check out my collection! Dm for negotiations","true","0","14093",,,"1957",,"3836","false","false","1472448200812470300","1472448200812470272","false","false",,"12","Pawtucket, RI","30",,"Steven “Fonzi Jr” Fonseca Badass NFT Artist.","1957",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1472448200812470272/1639896118",,"http://pbs.twimg.com/profile_images/1507499750878334988/1zAEpCDf_normal.jpg","https://pbs.twimg.com/profile_images/1507499750878334988/1zAEpCDf_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","StevenFonzi312","19770",,"none","https://t.co/ymjTEaFAUg",,"false",,"946213559213555712","OpenSea","opensea",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509398212754526214","2022-03-31T05:12:31.000Z","25","🎉 #NFT GIVEAWAY 🎉

To win follow those steps ⤵️

1️⃣ Follow @GenesisClown
2️⃣ Like &amp; Retweet  
3️⃣ Drop your #ETH wallet address

End in 24H 🍀

#nftCommunity #nftcollector #nftartist #nftart #NFTProject #NFTGiveaway #NFTs #NFTdrop https://t.co/exvCHABV3P","NFT","ETH","nftCommunity","nftcollector","nftartist","nftart","NFTProject","NFTGiveaway","NFTs","NFTdrop",,,,,,,,,,,,,,"1509398212754526214","8","9",,,,"https://twitter.com/GenesisClown/status/1509398212754526214",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2022-03-03T21:53:09.000Z","false","🎫 1111 GC  Pass will be released on the #Solana blockchain 📅 Mint SOON 📡 NFT Analytics tools for Holders Discord : https://t.co/uEzyKZsTBJ","false","0","765",,,"729",,"0","false","false","1499503121856405500","1499503121856405513","false","false",,"0","Solana","31",,"GENESIS CLOWN | FREE NFTs MINT","729",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1499503121856405513/1646426885",,"http://pbs.twimg.com/profile_images/1499954636832358403/txVFilPu_normal.jpg","https://pbs.twimg.com/profile_images/1499954636832358403/txVFilPu_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","GenesisClown","72",,"none",,,"false",,"1499503121856405513","GENESIS CLOWN | FREE NFTs MINT","GenesisClown",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509384015756906499","2022-03-31T04:16:07.000Z","22","Imma DIAMOND BOIIIIII, jus tryin to make it!
#TribeQuokka #NFT #NFTCommunity #DiamondFur
@TribeQuokka https://t.co/RAenw8nf9x","TribeQuokka","NFT","NFTCommunity","DiamondFur",,,,,,,,,,,,,,,,,,,,"1509384015756906499","3","5",,,,"https://twitter.com/MeloQuokka/status/1509384015756906499",,,,,,,,,,,,,"none",,,"none",,"false","2021-12-30T01:40:59.000Z","false","Semi-Pro Goofball / Taco Bell Advocate / Tribe Quokka Owner
#TribeQuokka","false","0","882",,,"252",,"149","false","false","1476367618365866000","1476367618365865989","false","false",,"0","","34",,"Melo.TQ","252",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1476367618365865989/1643034921",,"http://pbs.twimg.com/profile_images/1509382944565170176/ZhuT8rGW_normal.jpg","https://pbs.twimg.com/profile_images/1509382944565170176/ZhuT8rGW_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","MeloQuokka","160",,"none","https://t.co/CDdCTcTaBZ",,"false",,"1460255795321442309","Tribe Quokka","TribeQuokka",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509405040762671106","2022-03-31T05:39:39.000Z","15","1 - follow @moladad99 ✅
2 - RT + ❤
3 - Drop your #ETH address in the replies 📩

I'm gonna be dropping a prize #NFTs to random wallet
(make sure it's $ETH) !!!

#NFTGiveaway Good Luck
#nft #nftart #NFTCommunity #eth https://t.co/TeP8fkEUMM","ETH","NFTs","NFTGiveaway","nft","nftart","NFTCommunity","eth",,,,,,,,,,,,,,,,,"1509405040762671106","14","9","ETH",,,"https://twitter.com/moladad99/status/1509405040762671106",,,,,,,,,,,,,"none",,,"none",,"false","2022-02-18T14:54:43.000Z","false","Free Airdrop every day, NFT collector . DM for Promotions 📩 📥 Last account deleted 21k followers ⬆️↗️","false","0","90",,,"1010",,"0","false","false","1494686758159716400","1494686758159716357","false","false",,"2","","95",,"Moli NFT 99","1010",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1494686758159716357/1648199540",,"http://pbs.twimg.com/profile_images/1507364844135137282/w82eZFqX_normal.jpg","https://pbs.twimg.com/profile_images/1507364844135137282/w82eZFqX_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","moladad99","102",,"none",,,"false",,"1494686758159716357","Moli NFT 99","moladad99",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509396813773635593","2022-03-31T05:06:58.000Z","42","Celebrating Freaky Friends minting day!
🌈 5 Freaky Friends Giveaway 🌈

Follow @FreakbyNFT 
Like &amp; RT
Tag your frens

Winner pick 04/04
#nft #nfts #nftcommunity #PolygonNFT #freakyfriends https://t.co/eAQhNASI2O","nft","nfts","nftcommunity","PolygonNFT","freakyfriends",,,,,,,,,,,,,,,,,,,"1509396813773635593","31","30",,,,"https://twitter.com/FreakbyNFT/status/1509396813773635593",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2021-12-21T06:15:33.000Z","false","We are Freakby. A collection of 5000 freaks and unique pieces of collectible art on Polygon Blockchain as ERC-721 NFTs!","false","0","2114",,,"1085",,"563","false","false","1473175259381579800","1473175259381579778","false","false",,"10","","148",,"Freakby","1085",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1473175259381579778/1640697341",,"http://pbs.twimg.com/profile_images/1506970368619139076/E_fq5BcQ_normal.jpg","https://pbs.twimg.com/profile_images/1506970368619139076/E_fq5BcQ_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","FreakbyNFT","839",,"none","https://t.co/uLPL3HgnoC",,"false",,"1473175259381579778","Freakby","FreakbyNFT",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509407964607938560","2022-03-31T05:51:16.000Z","8","Check out my new NFT on OpenSea! https://t.co/Kl6FY48O2N via @opensea #NFT #opensea #digitalart","NFT","opensea","digitalart",,,,,,,,,,,,,,,,,,,,,"1509407964607938560","1","0",,,,"https://twitter.com/coolnifz/status/1509407964607938560","opensea.io/assets/matic/0…","https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/105666504886539346611625553081050838724307445958960525331001535371516682698753/","https://t.co/Kl6FY48O2N",,,,,,,,,,"none",,,"none",,"false","2022-03-30T05:48:14.000Z","false","Check out the collection of cool #NFT artwork here - https://t.co/FSPn1HbqkE #opensea","false","0","0",,,"5",,"19","false","false","1509044307441111000","1509044307441111041","false","false",,"0","","0",,"CoolNifZ","5",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1509044307441111041/1648619678",,"http://pbs.twimg.com/profile_images/1509333095061008384/sJto9gfL_normal.jpg","https://pbs.twimg.com/profile_images/1509333095061008384/sJto9gfL_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","coolnifz","11",,"none","https://t.co/wg0icvHj0O",,"false",,"946213559213555712","OpenSea","opensea",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509388320253652997","2022-03-31T04:33:13.000Z","40","🎉#NFT Giveaway🎉
         1 Winner 

Rules: 👇
  ✅Follow, @RdRockx &amp; @MachiNfts1
  ✅RT &amp; Tag Friends

End: 24 hrs ⏰ https://t.co/BEHFPypPH1","NFT",,,,,,,,,,,,,,,,,,,,,,,"1509388320253652997","35","42",,,,"https://twitter.com/REALPROMOTER3/status/1509388320253652997",,,,,,,,,,,,,"none",,,"none",,"false","2021-12-22T15:05:12.000Z","false","Promote NFT's & Daily Giveaways #Solana #ETH #BNB #CNFT #NFTPromoter #NFTCOMMUNITY
Fantastic Promotions - 💯
DM us For -Info's 💌","false","0","28",,,"9054",,"40","false","false","1473670627177517000","1473670627177517057","false","false",,"24","California/Texas/USA/✈🌎","154",,"Real Promoter ▶💫","9054",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1473670627177517057/1643356816",,"http://pbs.twimg.com/profile_images/1488826752168247301/DH2OS7_m_normal.jpg","https://pbs.twimg.com/profile_images/1488826752168247301/DH2OS7_m_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","REALPROMOTER3","969",,"none",,,"false",,"1506868729233162241","🆁🅳.🆁🅾🅲🅺🆇","RdRockx","1506896678082777094","Machi Nfts I Promoter ⏳","MachiNfts1",,,,,,,,,,,,,,,,,,,,,,,,
"1509383848706338816","2022-03-31T04:15:27.000Z","10","I want to buy 3 #NFTs from new artists. Drop your #NFT and follow me ✨💰","NFTs","NFT",,,,,,,,,,,,,,,,,,,,,,"1509383848706338816","15","2",,,,"https://twitter.com/hensomboy6/status/1509383848706338816",,,,,,,,,,,,,"none",,,"none",,"false","2022-03-24T13:56:56.000Z","false","holder bsts","false","0","198",,,"32",,"505","false","false","1506993412540575700","1506993412540575744","false","false",,"0","","1",,"hensomboy","32",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1506993412540575744/1648131206",,"http://pbs.twimg.com/profile_images/1506994333865889795/uMaPeO9c_normal.jpg","https://pbs.twimg.com/profile_images/1506994333865889795/uMaPeO9c_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","hensomboy6","132",,"none",,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509403369206693894","2022-03-31T05:33:01.000Z","3","Check out my NFT listing on OpenSea! https://t.co/8HqfKAdDut via @opensea angelic bored ape @DONJAZZY @opensea @dt_chain @garyvee",,,,,,,,,,,,,,,,,,,,,,,,"1509403369206693894","0","1",,,,"https://twitter.com/Kingzuko007/status/1509403369206693894","opensea.io/assets/matic/0…","https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/59145257113068772653380750760953995943635372567329522637572878866989440827492/","https://t.co/8HqfKAdDut",,,,,,,,,,"none",,,"none",,"false","2022-03-14T15:22:59.000Z","false","Intuitive, creative, and optimistic. Crypto enthusiast and nft lover.","false","0","928",,,"14",,"40","false","false","1503391185955700700","1503391185955700738","false","false",,"0","","1",,"KingDavid007","14",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1509156476060946433/07ejb9LK_normal.jpg","https://pbs.twimg.com/profile_images/1509156476060946433/07ejb9LK_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Kingzuko007","110",,"none",,,"false",,"946213559213555712","OpenSea","opensea","53817066","I AM A MAVIN 😉","DONJAZZY","946213559213555712","OpenSea","opensea","22205703","Deepak.eth ⛓","dt_chain","5768872","Gary Vaynerchuk","garyvee",,,,,,,,,,,,,,,
"1509407657329053696","2022-03-31T05:50:03.000Z","12","#NFT #NFTCommunity #NFTCollection #nftart
#nftcollectors drop my new #NFTs 
https://t.co/1PHujs6bgJ
^The BAnd of Ghost 3^ polygon $Eth 0.07
Buy 1 get 2 NFTs ART https://t.co/4ZPwWX8wy3","NFT","NFTCommunity","NFTCollection","nftart","nftcollectors","NFTs",,,,,,,,,,,,,,,,,,"1509407657329053696","1","1","Eth",,,"https://twitter.com/bangmoraganteng/status/1509407657329053696","opensea.io/Na70","https://opensea.io/Na70","https://t.co/1PHujs6bgJ",,,,,,,,,,"none",,,"none",,"false","2021-12-17T05:10:23.000Z","false","https://t.co/OnZ8aL7ghM   Ancient Mysticism, Esoteric, Occult Wisdom, Occult Knowledge, Metaphysics and Unluckiest man-----
Totally Jobless
Totally Useless","false","0","141",,,"51",,"5","false","true","1471709144419762200","1471709144419762179","false","false",,"1","Hiding in Mari's Heart ","211",,"Bang NFTs ART","51",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1471709144419762179/1646410115",,"http://pbs.twimg.com/profile_images/1504888037972791296/sLSJVUvR_normal.jpg","https://pbs.twimg.com/profile_images/1504888037972791296/sLSJVUvR_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","bangmoraganteng","1445",,"none","https://t.co/S4rWmMTHwB",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509146061092360194","2022-03-30T12:30:34.000Z","91","Visa launches NFT program as it considers the digital art a new form of ecommerce https://t.co/xy0OXAdsCj by @jacqmelinek",,,,,,,,,,,,,,,,,,,,,,,,"1509146061092360194","11","42",,,,"https://twitter.com/TechCrunch/status/1509146061092360194","tcrn.ch/3iLxNf8","https://tcrn.ch/3iLxNf8","https://t.co/xy0OXAdsCj",,,,,,,,,,"promotable_user",,,"none",,"false","2007-03-07T01:27:09.000Z","false","Technology news and analysis with a focus on founders and startup teams. Got a tip? tips@techcrunch.com","false","0","5666",,,"10226939",,"977","true","true","816653","816653","true","false",,"108849","San Francisco, CA","48617",,"TechCrunch","10226939",,"149500","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/816653/1639678276",,"http://pbs.twimg.com/profile_images/1096066608034918401/m8wnTWsX_normal.png","https://pbs.twimg.com/profile_images/1096066608034918401/m8wnTWsX_normal.png","FFFFFF","DDFFCC","222222","true","false","false","TechCrunch","235786",,"none","https://t.co/cGra0cdi6I",,"true",,"1044207764212518912","Jacquelyn Melinek","jacqmelinek",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509382756098318336","2022-03-31T04:11:06.000Z","121","Ok @cartoonsnft! You wanted this :)
If you get me to 1500 Followers in 24 hours I will sweep the floor with $1500. 🧹🧹🧹

Time starts now!

#NFT #NFTs #TOONSTAKEOVER","NFT","NFTs","TOONSTAKEOVER",,,,,,,,,,,,,,,,,,,,,"1509382756098318336","40","59",,,,"https://twitter.com/themfai/status/1509382756098318336",,,,,,,,,,,,,"promotable_user",,,"none",,"false","2022-02-20T23:16:12.000Z","false","Crypto // NFTs 
https://t.co/C5X5Lt3aId","false","0","1170",,,"1124",,"358","false","false","1495536895065006000","1495536895065006080","false","false",,"0","","44",,"themfai.eth","1124",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1495536895065006080/1646961379",,"http://pbs.twimg.com/profile_images/1508686411934978049/9Crk6IOq_normal.jpg","https://pbs.twimg.com/profile_images/1508686411934978049/9Crk6IOq_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","themfai","104",,"none",,,"false",,"1490826377355956225","cartoons","cartoonsnft",,,,,,,,,,,,,,,,,,,,,,,,,,,
"1509384334540619776","2022-03-31T04:17:23.000Z","23","Drop your #NFTs here 👇

Let's see what you've got! 👀

#nft #nftdrop #nftshill #nftshills #nftshilling #nftproject #nftprojects #nftcommunity #nftartist #nftartists","NFTs","nft","nftdrop","nftshill","nftshills","nftshilling","nftproject","nftprojects","nftcommunity","nftartist","nftartists",,,,,,,,,,,,,"1509384334540619776","18","4",,,,"https://twitter.com/Scott_WD_/status/1509384334540619776",,,,,,,,,,,,,"none",,,"none",,"false","2022-02-02T00:05:23.000Z","false","Community Manager for a new WarDucks gaming project, Music Mania.

Join us on Discord: https://t.co/8JSxOUR7Ha

and Telegram: https://t.co/ZO042XaM06","false","0","322",,,"78",,"552","false","false","1488664688514994200","1488664688514994176","false","false",,"32","Melbourne, Australia","8",,"ScottWD","78",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1488664688514994176/1644190815",,"http://pbs.twimg.com/profile_images/1488845005943107586/WTzzlXo3_normal.jpg","https://pbs.twimg.com/profile_images/1488845005943107586/WTzzlXo3_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Scott_WD_","311",,"none","https://t.co/WAS2mBqOB4",,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
